gutenberg_id,text
35,"little interest. I am no specialist in mineralogy, and I went on"
35,down a very ruinous aisle running parallel to the first hall I had
35,entered. Apparently this section had been devoted to natural
35,"history, but everything had long since passed out of recognition. A"
35,few shrivelled and blackened vestiges of what had once been stuffed
35,"animals, desiccated mummies in jars that had once held spirit, a"
35,"brown dust of departed plants: that was all! I was sorry for that,"
35,because I should have been glad to trace the patent readjustments by
35,which the conquest of animated nature had been attained. Then we
35,"came to a gallery of simply colossal proportions, but singularly"
35,"ill-lit, the floor of it running downward at a slight angle from the"
35,end at which I entered. At intervals white globes hung from the
35,ceiling--many of them cracked and smashed--which suggested that
35,originally the place had been artificially lit. Here I was more in
35,"my element, for rising on either side of me were the huge bulks of"
35,"big machines, all greatly corroded and many broken down, but some"
35,still fairly complete. You know I have a certain weakness for
35,"mechanism, and I was inclined to linger among these; the more so as"
35,"for the most part they had the interest of puzzles, and I could make"
35,only the vaguest guesses at what they were for. I fancied that if
35,I could solve their puzzles I should find myself in possession of
35,powers that might be of use against the Morlocks.
35,
35,'Suddenly Weena came very close to my side. So suddenly that she
35,startled me. Had it not been for her I do not think I should have
35,noticed that the floor of the gallery sloped at all. [Footnote: It
35,"may be, of course, that the floor did not slope, but that the museum"
35,was built into the side of a hill.--ED.] The end I had come in at
35,"was quite above ground, and was lit by rare slit-like windows. As"
35,"you went down the length, the ground came up against these windows,"
35,"until at last there was a pit like the ""area"" of a London house"
35,"before each, and only a narrow line of daylight at the top. I went"
35,"slowly along, puzzling about the machines, and had been too intent"
35,"upon them to notice the gradual diminution of the light, until"
35,Weena's increasing apprehensions drew my attention. Then I saw that
35,"the gallery ran down at last into a thick darkness. I hesitated, and"
35,"then, as I looked round me, I saw that the dust was less abundant"
35,"and its surface less even. Further away towards the dimness, it"
35,appeared to be broken by a number of small narrow footprints. My
35,sense of the immediate presence of the Morlocks revived at that.
35,I felt that I was wasting my time in the academic examination of
35,machinery. I called to mind that it was already far advanced in the
35,"afternoon, and that I had still no weapon, no refuge, and no means"
35,of making a fire. And then down in the remote blackness of the
35,"gallery I heard a peculiar pattering, and the same odd noises I had"
35,heard down the well.
35,
35,"'I took Weena's hand. Then, struck with a sudden idea, I left her"
35,and turned to a machine from which projected a lever not unlike
35,"those in a signal-box. Clambering upon the stand, and grasping this"
35,"lever in my hands, I put all my weight upon it sideways. Suddenly"
35,"Weena, deserted in the central aisle, began to whimper. I had judged"
35,"the strength of the lever pretty correctly, for it snapped after a"
35,"minute's strain, and I rejoined her with a mace in my hand more than"
35,"sufficient, I judged, for any Morlock skull I might encounter. And I"
35,"longed very much to kill a Morlock or so. Very inhuman, you may"
35,"think, to want to go killing one's own descendants! But it was"
35,"impossible, somehow, to feel any humanity in the things. Only my"
35,"disinclination to leave Weena, and a persuasion that if I began to"
35,"slake my thirst for murder my Time Machine might suffer, restrained"
35,me from going straight down the gallery and killing the brutes I
35,heard.
35,
35,"'Well, mace in one hand and Weena in the other, I went out of that"
35,"gallery and into another and still larger one, which at the first"
35,glance reminded me of a military chapel hung with tattered flags.
35,"The brown and charred rags that hung from the sides of it, I"
35,presently recognized as the decaying vestiges of books. They had
35,"long since dropped to pieces, and every semblance of print had left"
35,them. But here and there were warped boards and cracked metallic
35,clasps that told the tale well enough. Had I been a literary man I
35,"might, perhaps, have moralized upon the futility of all ambition."
35,"But as it was, the thing that struck me with keenest force was the"
35,enormous waste of labour to which this sombre wilderness of rotting
35,paper testified. At the time I will confess that I thought chiefly
35,of the _Philosophical Transactions_ and my own seventeen papers upon
35,physical optics.
35,
35,"'Then, going up a broad staircase, we came to what may once have"
35,been a gallery of technical chemistry. And here I had not a little
35,hope of useful discoveries. Except at one end where the roof had
35,"collapsed, this gallery was well preserved. I went eagerly to every"
35,"unbroken case. And at last, in one of the really air-tight cases,"
35,I found a box of matches. Very eagerly I tried them. They were
35,"perfectly good. They were not even damp. I turned to Weena. ""Dance,"""
35,I cried to her in her own tongue. For now I had a weapon indeed
35,"against the horrible creatures we feared. And so, in that derelict"
35,"museum, upon the thick soft carpeting of dust, to Weena's huge"
35,"delight, I solemnly performed a kind of composite dance, whistling"
35,_The Land of the Leal_ as cheerfully as I could. In part it was a
35,"modest _cancan_, in part a step dance, in part a skirt-dance (so far"
35,"as my tail-coat permitted), and in part original. For I am naturally"
